Title,Abstract
How to Build a Graph-Based Deep Learning Architecture in Traffic Domain: A Survey,"In recent years, various deep learning architectures have been proposed to solve complex challenges (e.g. spatial dependency, temporal dependency) in traffic domain, which have achieved satisfactory performance. These architectures are composed of multiple deep learning techniques in order to tackle various challenges in traffic tasks. Traditionally, convolution neural networks (CNNs) are utilized to model spatial dependency by decomposing the traffic network as grids. However, many traffic networks are graph-structured in nature. In order to utilize such spatial information fully, it's more appropriate to formulate traffic networks as graphs mathematically. Recently, various novel deep learning techniques have been developed to process graph data, called graph neural networks (GNNs). More and more works combine GNNs with other deep learning techniques to construct an architecture dealing with various challenges in a complex traffic task, where GNNs are responsible for extracting spatial correlations in traffic network. These graph-based architectures have achieved state-of-the-art performance. To provide a comprehensive and clear picture of such emerging trend, this survey carefully examines various graph-based deep learning architectures in many traffic applications. We first give guidelines to formulate a traffic problem based on graph and construct graphs from various kinds of traffic datasets. Then we decompose these graph-based architectures to discuss their shared deep learning techniques, clarifying the utilization of each technique in traffic tasks. What's more, we summarize some common traffic challenges and the corresponding graph-based deep learning solutions to each challenge. Finally, we provide benchmark datasets, open source codes and future research directions in this rapidly growing field.  © 2000-2011 IEEE."
Traffic Flow Prediction Based on Extended Multi-component Graph Convolutional Network,"Traffic flow prediction is always considered to be a challenging task due to the complex periodicity of traffic flow data, the dynamic nature of real-time change and the spatial-temporal dependence of road network. Aiming at the above problems, this paper proposes a new traffic flow prediction model based on Extended Multi-component Graph Convolutional Network (EMGCN), which solves the problem that the existing traffic flow prediction methods are not sufficient to extract spatial-temporal features. Specifically, we introduce extended multi-component module to extract periodic temporal diffusion information of traffic flow. Then, the encoder consists of gated recurrent unit and graph convolutional network to capture the spatial-temporal features of traffic flow, and finally converts the spatial-temporal features into future prediction sequences through the decoder. Extensive experiments are carried out on the public traffic datasets PEMSD8, and the experimental results show that the proposed model achieves the best results in all aspects.  © 2022 IEEE."
Spatial-Temporal Attention Network for Crime Prediction with Adaptive Graph Learning,"It is important but challenging to accurately predict urban crimes. Existing studies rely on domain knowledge specific, pre-defined inter-dependency graphs using extra urban data and have many disadvantages. We propose a novel framework, AGL-STAN, to efficiently capture complex spatial-temporal correlations of urban crimes with higher prediction accuracy but without extra data. In AGL-STAN, we design an adaptive graph learning method to learn the inter-dependencies among communities, and a time-aware self-attention method to accurately model the influence of time-varying crime incidents with a multi-head attention mechanism. We demonstrate the superiority of AGL-STAN over the state-of-the-art methods through extensive experiments. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG."
Boosting house price predictions using geo-spatial network embedding,"Real estate contributes significantly to all major economies around the world. In particular, house prices have a direct impact on stakeholders, ranging from house buyers to financing companies. Thus, a plethora of techniques have been developed for real estate price prediction. Most of the existing techniques rely on different house features to build a variety of prediction models to predict house prices. Perceiving the effect of spatial dependence on house prices, some later works focused on introducing spatial regression models for improving prediction performance. However, they fail to take into account the geo-spatial context of the neighborhood amenities such as how close a house is to a train station, or a highly-ranked school, or a shopping center. Such contextual information may play a vital role in users’ interests in a house and thereby has a direct influence on its price. In this paper, we propose to leverage the concept of graph neural networks to capture the geo-spatial context of the neighborhood of a house. In particular, we present a novel method, the geo-spatial network embedding (GSNE), that learns the embeddings of houses and various types of points of interest (POIs) in the form of multipartite networks, where the houses and the POIs are represented as attributed nodes and the relationships between them as edges. Extensive experiments with a large number of regression techniques show that the embeddings produced by our proposed GSNE technique consistently and significantly improve the performance of the house price prediction task regardless of the downstream regression model. Relevant source code for GSNE is available at: https://github.com/sarathismg/gsne. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media LLC, part of Springer Nature."
CRAT-Pred: Vehicle Trajectory Prediction with Crystal Graph Convolutional Neural Networks and Multi-Head Self-Attention,"Predicting the motion of surrounding vehicles is essential for autonomous vehicles, as it governs their own motion plan. Current state-of-the-art vehicle prediction models heavily rely on map information. In reality, however, this information is not always available. We therefore propose CRAT-Pred, a multi-modal and non-rasterization-based trajectory prediction model, specifically designed to effectively model social interactions between vehicles, without relying on map information. CRAT-Pred applies a graph convolution method originating from the field of material science to vehicle prediction, allowing to efficiently leverage edge features, and combines it with multi-head self-attention. Compared to other map-free approaches, the model achieves state-of-the-art performance with a significantly lower number of model parameters. In addition to that, we quantitatively show that the self-attention mechanism is able to learn social interactions between vehicles, with the weights representing a measurable interaction score. The source code is publicly available33Source code: https://github.com/schmidt-ju/crat-pred. © 2022 IEEE."
AST-GNN: An attention-based spatio-temporal graph neural network for Interaction-aware pedestrian trajectory prediction,"Predicting pedestrian trajectories in the future is a basic research topic in many real applications, such as video surveillance, self-driving cars, and robotic systems. There are two major challenges in this task, the complex interaction modeling among pedestrians and the unique motion pattern extraction for each pedestrian. Regarding the two challenges, an attention-based interaction-aware spatio-temporal graph neural network is proposed for predicting pedestrian trajectories. There are two components in the proposed method: spatial graph neural network for interaction modeling, and temporal graph neural network for motion feature extraction. Spatial graph neural network uses an attention mechanism to capture the spatial interactions among all the pedestrians at each time step. Meanwhile, temporal graph neural network uses an attention mechanism to capture the temporal motion pattern of each pedestrian. Finally, a time-extrapolator convolutional neural network is used in the temporal dimension of the aggregated graph features to predict the future trajectories. Experimental results on two benchmark pedestrian trajectory prediction datasets demonstrate the competitive performances of the proposed method in terms of both the final displace error and the average displacement error metrics as compared with state-of-the-art trajectory prediction methods. © 2021 Elsevier B.V."
tcc2vec: RFM-informed representation learning on call graphs for churn prediction,"Applying social network analytics for telco churn prediction has become indispensable for almost a decade. However, in the current literature, the uptake does not reflect in a significantly increased leverage of the available information that these networks convey. First, network featurization in general is a very cumbersome process due to the complex nature of networks and the lack of a respective methodology. This results in ad hoc approaches and hand-crafted features. Second, deriving certain structural features in very large graphs is computationally expensive and, as a consequence, often neglected. Third, call networks are mostly treated as static in spite of their inherently dynamic nature. In this study, we propose tcc2vec, a panoptic approach aiming at devising representation learning (to address the first problem) on enriched call networks that integrate interaction and structural information (to overcome the second problem), which are being sliced in different time periods in order to account for different temporal granularities (hence addressing the third problem). In an extensive experimental analysis, insights are provided regarding an optimal choice of interaction and temporal granularities, as well as representation learning parameters. © 2019 Elsevier Inc."
A Survey on Causal Inference,"Causal inference is a critical research topic across many domains, such as statistics, computer science, education, public policy, and economics, for decades. Nowadays, estimating causal effect from observational data has become an appealing research direction owing to the large amount of available data and low budget requirement, compared with randomized controlled trials. Embraced with the rapidly developed machine learning area, various causal effect estimation methods for observational data have sprung up. In this survey, we provide a comprehensive review of causal inference methods under the potential outcome framework, one of the well-known causal inference frameworks. The methods are divided into two categories depending on whether they require all three assumptions of the potential outcome framework or not. For each category, both the traditional statistical methods and the recent machine learning enhanced methods are discussed and compared. The plausible applications of these methods are also presented, including the applications in advertising, recommendation, medicine, and so on. Moreover, the commonly used benchmark datasets as well as the open-source codes are also summarized, which facilitate researchers and practitioners to explore, evaluate and apply the causal inference methods. © 2021 ACM."
TrafficStream: A Streaming Traffic Flow Forecasting Framework Based on Graph Neural Networks and Continual Learning,"With the rapid growth of traffic sensors deployed, a massive amount of traffic flow data are collected, revealing the long-term evolution of traffic flows and the gradual expansion of traffic networks. How to accurately forecasting these traffic flow attracts the attention of researchers as it is of great significance for improving the efficiency of transportation systems. However, existing methods mainly focus on the spatial-temporal correlation of static networks, leaving the problem of efficiently learning models on networks with expansion and evolving patterns less studied. To tackle this problem, we propose a Streaming Traffic Flow Forecasting Framework, TrafficStream, based on Graph Neural Networks (GNNs) and Continual Learning (CL), achieving accurate predictions and high efficiency. Firstly, we design a traffic pattern fusion method, cleverly integrating the new patterns that emerged during the long-term period into the model. A JS-divergence-based algorithm is proposed to mine new traffic patterns. Secondly, we introduce CL to consolidate the knowledge learned previously and transfer them to the current model. Specifically, we adopt two strategies: historical data replay and parameter smoothing. We construct a streaming traffic dataset to verify the efficiency and effectiveness of our model. Extensive experiments demonstrate its excellent potential to extract traffic patterns with high efficiency on long-term streaming network scene. The source code is available at https://github.com/AprLie/TrafficStream. © 2021 International Joint Conferences on Artificial Intelligence. All rights reserved."
The Prediction of Multistep Traffic Flow Based on AST-GCN-LSTM,"Aiming at the traffic flow prediction problem of the traffic network, this paper proposes a multistep traffic flow prediction model based on attention-based spatial-temporal-graph neural network-long short-term memory neural network (AST-GCN-LSTM). The model can capture the complex spatial dependence of road nodes on the road network and use LSGC (local spectrogram convolution) to capture spatial correlation features from the K-order local neighbors of the road segment nodes in the road network. It is more accurate to extract the information of neighbor nodes by replacing the single-hop neighborhood matrix with K-order local neighborhoods to expand the receptive field of graph convolution. The high-order neighborhood of road nodes is also fully considered instead of only extracting features from first-order neighbor nodes. In addition, an external attribute enhancement unit is designed to extract external factors (weather, point of interest, time, etc.) that affect traffic flow in order to improve the accuracy of the model's traffic flow prediction. The experimental results show that when considering the static, dynamic, and static and dynamic combination, the model has excellent performance: RMSE (4.0406, 4.0362, 4.0234), MAE (2.7184, 2.7044, 2.7030), accuracy (0.7132, 0.7190, 0.7223). © 2021 Fan Hou et al."
Spatial-temporal Structures of Deep Learning Models for Traffic Flow Forecasting: A Survey,"Traffic forecasting is important for the success of intelligent transportation systems. In recent years, deep learning methods, such as convolution neural networks, recurrent neural networks and graph neural networks are introduced to model the spatial and temporal dependencies of the traffic data and have achieved state-of-the-art performance. In this survey, the traffic flow forecasting models based on deep learning are summarized from the perspective of spatial and temporal structure design. Specifically, the existing models can be divided into combinatorial and integrative structures, where the spatial and temporal submodules are considered stepwise with the combinatorial mode but considered comprehensively as a whole with the integrative mode. The functions and structures of each submodule are described and summarized in detail, and the combined mode of the submodules is analyzed as well. On the other hand, the integrative pattern is discussed with two model design paradigms. Furthermore, this paper summarizes the open data sets and source code of the surveyed papers to help upcoming researchers. Finally, the challenges and prospect research directions are discussed thoroughly so as to inspire for more accurate and efficient models development. © 2021 IEEE."
QoS Prediction for Web Services via Combining Multi-component Graph Convolutional Collaborative Filtering and Deep Factorization Machine,"QoS prediction for Web Services is becoming increasingly important for various QoS-aware Web Services management tasks. However, the existing methods for QoS prediction of Web Services have some drawbacks, such as poor performance in dealing with data sparsity, insufficient consideration of latent information in user-service interaction behavior, and no consideration on discriminating the weight of latent information. To address these shortcomings, this paper proposes a QoS Prediction approach via combining multi-component graph convolutional collaborative filtering and deep factorization machine. A user-service bipartite graph is constructed, and the edges of the graph are decomposed into multiple latent spaces with node-level attention to identify latent components. Then, the importances of latent components are determined, and they are aggregated to obtain the corresponding user-service embedding vectors. Finally, the embedding vectors are taken as the input of a deep factorization machines model to obtain the prediction of unknown QoS. Extensive experiments are conducted on a real-world dataset. The experimental results demonstrate that MGCCF-DFM achieves superior prediction accuracy in terms of mean absolute error (MAE) and root mean square error (RMSE) compared with the existing QoS prediction techniques. © 2021 IEEE."
CoANet: Connectivity Attention Network for Road Extraction from Satellite Imagery,"Extracting roads from satellite imagery is a promising approach to update the dynamic changes of road networks efficiently and timely. However, it is challenging due to the occlusions caused by other objects and the complex traffic environment, the pixel-based methods often generate fragmented roads and fail to predict topological correctness. In this paper, motivated by the road shapes and connections in the graph network, we propose a connectivity attention network (CoANet) to jointly learn the segmentation and pair-wise dependencies. Since the strip convolution is more aligned with the shape of roads, which are long-span, narrow, and distributed continuously. We develop a strip convolution module (SCM) that leverages four strip convolutions to capture long-range context information from different directions and avoid interference from irrelevant regions. Besides, considering the occlusions in road regions caused by buildings and trees, a connectivity attention module (CoA) is proposed to explore the relationship between neighboring pixels. The CoA module incorporates the graphical information and enables the connectivity of roads are better preserved. Extensive experiments on the popular benchmarks (SpaceNet and DeepGlobe datasets) demonstrate that our proposed CoANet establishes new state-of-the-art results. The source code will be made publicly available at: https://mmcheng.net/coanet/.  © 1992-2012 IEEE."
An Attention-Based Interaction-Aware Spatio-Temporal Graph Neural Network for Trajectory Prediction,"Pedestrian trajectory prediction in crowd scenes is very useful in many applications such as video surveillance, self-driving cars, and robotic systems; however, it remains a challenging task because of the complex interactions and uncertainties of crowd motions. In this paper, a novel trajectory prediction method called the Attention-based Interaction-aware Spatio-temporal Graph Neural Network (AST-GNN) is proposed. AST-GNN uses an Attention mechanism to capture the complex interactions among multiple pedestrians. The attention mechanism allows for a dynamic and adaptive summary of the interactions of the nearby pedestrians. When the attention matrix is obtained, it is formulated into a propagation matrix for graph neural networks. Finally, a Time-extrapolator Convolutional Neural Network (TXP-CNN) is used in the temporal dimension of the aggregated features to predict the future trajectories of the pedestrians. Experimental results on benchmark pedestrian datasets (ETH and UCY) reveal the competitive performances of AST-GNN in terms of both the final displace error (FDE) and average displacement error (ADE) as compared with state-of-the-art trajectory prediction methods. © 2020, Springer Nature Switzerland AG."
Trajectory-user link with attention recurrent networks,"The prevalent adoptions of GPS-enabled devices have witnessed an explosion of various location-based services which produces a huge amount of trajectories monitoring the individuals' movements. In this paper, we tackle Trajectory-User Link (TUL) problem, which identifies humans' movement patterns and links trajectories to the users who generated them. Existing solutions on TUL problem employ recurrent neural networks and variational autoencoder methods, which face the bottlenecks in the case of excessively long trajectories and fragmentary users' movements. However, these are common characteristics of trajectory data in reality, leading to performance degradation of the existing models. In this paper, we propose an end-to-end attention recurrent neural learning framework, called TULAR (Trajectory-User Link with Attention Recurrent Networks), which focus on selected parts of the source trajectories when linking. TULAR introduce the Trajectory Semantic Vector (TSV) via unsupervised location representation learning and recurrent neural networks, by which to reckon the weight of parts of source trajectory. Further, we employ three attention scores for the weight measurements. Experiments are conducted on two real world datasets and compared with several existing methods, and the results show that TULAR yields a new state-of-the-art performance. Source code is public available at GitHub: https://github.com/taos123/TULAR. © 2021 IEEE"
