Title,Full Reference
a github-based data collection method for software defect prediction,"Xu J., Yan L., Wang F., Ai J., A github-based data collection method for software defect prediction, The 6th Ieee International Conference on Dependable Systems and Their Applications (DSA), pp. 100-108, (2020)"
an empirical study of just-in-time defect prediction using cross-project models,"Fukushima T., Kamei Y., McIntosh S., Yamashita K., Ubayashi N., An empirical study of just-in-time defect prediction using cross-project models, pp. 172-181, (2014)"
ldfr: learning deep feature representation for software defect prediction,"Xu Z., Li S., Xu J., Liu J., Luo X., Zhang Y., Zhang T., Keung J., Tang Y., LDFR: learning deep feature representation for software defect prediction, J Sys Soft, 158, (2019)"
software visualization and deep transfer learning for effective software defect prediction,"Chen J., Hu K., Yu Y., Chen Z., Xuan Q., Liu Y., Filkov V., Software visualization and deep transfer learning for effective software defect prediction, Proceedings of the ACM/IEEE 42nd international conference on software engineering, pp. 578-589, (2020)"
automatic feature learning for predicting vulnerable software components,"Dam H.K., Tran T., Pham T.T.M., Ng S.W., Grundy J., Ghose A., Automatic feature learning for predicting vulnerable software components, Ieee Trans. Softw. Eng, 99, (2018)"
software defect data mining: a survey of severity analysis,"Liu W., Software defect data mining: a survey of severity analysis, J Softw, 14, 10, pp. 457-478, (2019)"
revisiting the impact of classification techniques on the performance of defect prediction models,"Ghotra B., McIntosh S., Hassan A.E., Revisiting the impact of classification techniques on the performance of defect prediction models, 1, pp. 789-800, (2015)"
survey of static software defect prediction[j],"Chen X., Gu Q., Liu W.S., Liu S.L., Ni C., Survey of static software defect prediction[J], Ruan Jian Xue Bao/Journal of Software, 27, 1, pp. 1-25, (2016)"
software defect prediction via convolutional neural network,"Li J., He P., Zhu J., Lyu M.R., Software defect prediction via convolutional neural network, 2017 IEEE International Conference on Software Quality, Reliability and Security (QRS), pp. 318-328, (2017)"
transfer defect learning[c],"Nam J., Pan S.J., Kim S., Transfer defect learning[C], International Conference on Software Engineering, pp. 382-391, (2013)"
deeplinedp: towards a deep learning approach for line-level defect prediction,"Pornprasit C., Tantithamthavorn C., DeepLineDP: Towards a Deep Learning Approach for Line-Level Defect Prediction, IEEE Transactions on Software Engineering, 1, (2022)"
software framework for topic modelling with large corpora,"Rehurek R., Sojka P., Software framework for topic modelling with large corpora, Proceedings of the LREC 2010 Workshop on New Challenges for NLP Frameworks, pp. 45-50, (2010)"
defect prediction with semantics and context features of codes based on graph representation learning,"Xu J., Wang F., Ai J., Defect prediction with semantics and context features of codes based on graph representation learning, Ieee Trans. Reliab, pp. 1-13, (2020)"
ridge and lasso regression models for cross-version defect prediction,"Yang X., Wen W., Ridge and Lasso regression models for cross-version defect prediction, IEEE Trans on Reliab, 67, 3, pp. 885-896, (2018)"
linevul: a transformer-based line-level vulnerability prediction,"Fu M., Tantithamthavorn C., LineVul: A transformer-based line-level vulnerability prediction, Proceedings - 2022 mining software repositories conference, pp. 608-620, (2022)"
software defect prediction based on kernel pca and weighted extreme learning machine,"Xu Z., Liu J., Luo X., Yang Z., Zhang Y., Yuan P., Tang Y., Zhang T., Software defect prediction based on kernel PCA and weighted extreme learning machine, Inf. Softw. Technol., 106, pp. 182-200, (2019)"
challenges with applying vulnerability prediction models,"Morrison P., Herzig K., Murphy B., Williams L., Challenges with applying vulnerability prediction models, Proceedings of the 2015 Symposium and Bootcamp on the Science Of Security, HotSoS ’15, pp. 1-9, (2015)"
masked label prediction: unifed message passing model for semi supervised classifcation,"Shi Y., Huang Z., Feng S., Zhong H., Wang W., Sun Y., Masked Label Prediction: Unifed Message Passing Model For Semi Supervised Classifcation, (2020)"
software defect prediction[j],"Wang Q., Wu S.J., Li M.S., Software defect prediction[J], Ruan Jian Xue Bao/Journal of Software, 19, 7, pp. 1565-1580, (2008)"
change bursts as defect predictors,"Nagappan N., Zeller A., Zimmermann T., Herzig K., Murphy B., Change bursts as defect predictors, Software Reliability Engineering (ISSRE), 2010 IEEE 21st International Symposium On. IEEE, pp. 309-318, (2010)"
pyexplainer: explaining the predictions of just-in-time defect models,"Pornprasit C., Tantithamthavorn C., Jiarpakdee J., Fu M., Thongtanunam P., Pyexplainer: Explaining the predictions of just-in-time defect models, ASE, pp. 407-418, (2021)"
software defect prediction based on correlation weighted class association rule mining,"Shao Y., Liu B., Wang S., Li G., Software defect prediction based on correlation weighted class association rule mining, Knowl Based Syst, 196, (2020)"
a comprehensive comparative study of clustering-based unsupervised defect prediction models,"Xu Z., Li L., Yan M., Liu J., Luo X., Grundy J., Zhang Y., Zhang X., A comprehensive comparative study of clustering-based unsupervised defect prediction models, J. Syst. Softw., 172, (2021)"
a model based on program slice and deep learning for software defect prediction,"Tian J., Tian Y., A model based on program slice and deep learning for software defect prediction, Proc.-Int. Conf. Comput. Commun. Networks, Icccn, pp. 2-7, (2020)"
a compositional model for effort-aware just-in-time defect prediction on android apps,"Zhao K., Xu Z., Yan M., Xue L., Li W., Catolino G., A compositional model for effort-aware Just-In-Time defect prediction on android apps, IET Softw., 16, 3, pp. 259-278, (2022)"
an abstract syntax tree encoding method for cross-project defect prediction,"Cai Z., Lu L., Qiu S., An abstract syntax tree encoding method for cross-project defect prediction, Ieee Access, 7, pp. 170844-170853, (2019)"
neural network approach for software defect prediction based on quantitative and qualitative factors,"Sandhu P., Lata S., Grewal D.K., Neural Network Approach for Software Defect Prediction Based on Quantitative and Qualitative Factors, International Journal of Computer Theory and Engineering, pp. 298-303, (2012)"
defect prediction based on the characteristics of multilayer structure of software network,"Yang Y., Ai J., Wang F., Defect prediction based on the characteristics of multilayer structure of software network, 2018 Ieee International Conference on Software Quality, Reliability and Security Companion (QRS-C), pp. 27-34, (2018)"
defect prediction from static code features: current results,"Menzies T., Milton Z., Turhan B., Cukic B., Jiang Y., Bener A.B., Defect prediction from static code features: current results, limitations, new approaches, Autom. Softw. Eng., 17, 4, pp. 375-407, (2010)"
heterogeneous defect prediction with two-stage ensemble learning,"Li Z., Jing X., Zhu X., Zhang H., Xu B., Ying S., Heterogeneous Defect Prediction with Two-Stage Ensemble Learning, Automated Software Engg, 26, 3, pp. 599-651, (2019)"
evaluating defect prediction approaches using a massive set of metrics: an empirical study,"Xuan X., Lo D., Xia X., Tian Y., Evaluating defect prediction approaches using a massive set of metrics: An empirical study, Proc. 30th Annu. ACM Symp. Appl. Comput., pp. 1644-1647, (2015)"
bcv-predictor: a bug count vector predictor of a successive version of the software system,"Pandey S.K., Tripathi A.K., BCV-predictor: A bug count vector predictor of a successive version of the software system, Knowl.-Based Syst., 197, (2020)"
connecting software metrics across versions to predict defects,"Liu Y., Li Y., Guo J., Zhou Y., Xu B., Connecting software metrics across versions to predict defects, 2018 IEEE 25th International Conference on Software Analysis, Evolution and Reengineering (SANER), pp. 232-243, (2018)"
learning to forget: continual prediction with lstm,"Gers F., Schmidhuber J., Cummins F., Learning to forget: Continual prediction with LSTM, Neural Comput., 12, pp. 2451-2471, (2000)"
a comparative study of iterative and non-iterative feature selection techniques for software defect prediction,"Khoshgoftaar T.M., Gao K., Napolitano A., Wald R., A comparative study of iterative and non-iterative feature selection techniques for software defect prediction, Inf. Syst. Front, 16, 5, pp. 801-822, (2014)"
automatically identifying code features for software defect prediction: using ast n-grams,"Shippey T., Bowes D., Hall T., Automatically identifying code features for software defect prediction: Using AST N-grams, Inf. Softw. Technol., 106, pp. 142-160, (2019)"
building effective defect-prediction models in practice,"Koru A.G., Liu H., Building effective defect-prediction models in practice, IEEE Softw., 22, 6, pp. 23-29, (2005)"
combining software metrics and text features for vulnerable file prediction,"Zhang Y., Lo D., Xia X., Xu B., Sun J., Li S., Combining software metrics and text features for vulnerable file prediction, 2015 20th International Conference On Engineering Of Complex Computer Systems, ICECCS, pp. 40-49, (2015)"
deepjit: an end-to-end deep learning framework for just-in-time defect prediction,"Hoang T., Dam H.K., Kamei Y., Lo D., Ubayashi N., Deepjit: An end-to-end deep learning framework for just-in-time defect prediction, 2019 IEEE/ACM 16th International Conference on Mining Software Repositories (MSR). IEEE, pp. 34-45, (2019)"
predicting issue types on github,"Kallis R., Di Sorbo A., Canfora G., Panichella S., Predicting issue types on GitHub, Science of Computer Programming, 205, (2021)"
predicting vulnerable software components through n-gram analysis and statistical feature selection,"Pang Y., Xue X., Namin A., Predicting vulnerable software components through n-gram analysis and statistical feature selection, 2015 IEEE 14th International Conference on Machine Learning and Applications (ICMLA), pp. 543-548, (2015)"
which process metrics can significantly improve defect prediction models? an empirical study,"Madeyski L., Jureczko M., Which process metrics can significantly improve defect prediction models? An empirical study, Softw. Qual. J., 23, 3, pp. 393-422, (2014)"
dealing with noise in defect prediction,"Kim S., Zhang H., Wu R., Gong L., Dealing with noise in defect prediction, Software Engineering (ICSE), 2011 33rd International Conference On, pp. 481-490, (2011)"
predicting vulnerable software components via text mining,"Scandariato R., Walden J., Hovsepyan A., Joosen W., Predicting vulnerable software components via text mining, Ieee Trans. Softw. Eng., 40, 10, pp. 993-1006, (2014)"
automated defect identification via path analysis-based features with transfer learning,"Zhang Y., Jin D., Xing Y., Gong Y., Automated defect identification via path analysis-based features with transfer learning, The Journal of Systems & Software, 166, (2020)"
software defect prediction using semisupervised learning with change burst information,"He Q., Shen B., Chen Y., Software defect prediction using semisupervised learning with change burst information, Proc. IEEE 40th Annu. Comput. Softw. Appl. Conf. (COMPSAC), pp. 113-122, (2016)"
detecting argument selection defects,"Rice A., Aftandilian E., Jaspan C., Johnston E., Pradel M., Arroyo-Paredes Y., Detecting argument selection defects, Proceedings of the ACM on Programming Languages, 1, OOPSLA, (2017)"
predicting vulnerable components: software metrics vs text mining,"Walden J., Stuckman J., Scandariato R., Predicting vulnerable components: Software metrics vs text mining, 2014 IEEE 25th International Symposium On Software Reliability Engineering, pp. 23-33, (2014)"
clami: defect prediction on unlabeled datasets (t),"Nam J., Kim S., CLAMI: Defect prediction on unlabeled datasets (T), 30th IEEE/ACM International Conference on Automated Software Engineering, ASE 2015, Lincoln, NE, USA, November 9-13, 2015, pp. 452-463, (2015)"
heterogeneous defect prediction,""
absolute correlation weighted naïve bayes for software defect prediction,"Asmono R.T., Wahono R.S., Syukur A., Absolute correlation weighted naïve Bayes for software defect prediction, J. Softw. Eng., 1, 1, pp. 38-45, (2015)"
do too many cooks spoil the broth? using the number of developers to enhance defect prediction models,"Weyuker E.J., Ostrand T.J., Bell R.M., Do too many cooks spoil the broth? Using the number of developers to enhance defect prediction models, Empir. Softw. Eng, 13, 5, pp. 539-559, (2008)"
an approach to semantic and structural features learning for software defect prediction,"Meilong S., He P., Xiao H., Li H., Zeng C., An approach to semantic and structural features learning for software defect prediction, Math. Problems Eng., 2020, (2020)"
on the need of preserving order of data when validating withinproject defect classifiers,"Falessi D., Huang J., Narayana L., Fong Thai J., Turhan B., On the need of preserving order of data when validating withinproject defect classifiers, Empirical Software Engineering, 25, 6, pp. 4805-4830, (2020)"
an empirical study on software defect prediction with a simplified metric set,"He P., Li B., Liu X., Chen J., Ma Y., An empirical study on software defect prediction with a simplified metric set, Inf. Softw. Technol., 59, pp. 170-190, (2015)"
software defect prediction using semi-supervised learning with dimension reduction,"Lu H., Cukic B., Culp M., Software defect prediction using semi-supervised learning with dimension reduction, Proceedings of the 27th IEEE/ACM International Conference on Automated Software Engineering, pp. 314-317, (2012)"
predicting defects using change genealogies,"Herzig K., Just S., Rau A., Zeller A., Predicting defects using change genealogies, Software Reliability Engineering (ISSRE), 2013 IEEE 24th International Symposium On. IEEE, pp. 118-127, (2013)"
a deep tree-based model for software defect prediction,"Dam H.K., Pham T., Ng S.W., Tran T., Grundy J., Ghose A., Kim T., Kim C., A deep tree-based model for software defect prediction, CoRR, (2018)"
an ensemble oversampling model for class imbalance problem in software defect prediction,"Huda S., Et al., An ensemble oversampling model for class imbalance problem in software defect prediction, Ieee Access, 6, pp. 24184-24195, (2018)"
doubigru-a: software defect detection algorithm based on attention mechanism and double bigru,"Zhao J., Guo S., Mu D., DouBiGRU-A: software defect detection algorithm based on attention mechanism and double BiGRU, Comput. Secur., 111, (2021)"
software defect prediction based on gated hierarchical lstms,"Wang H., Zhuang W., Zhang X., Software Defect Prediction Based on Gated Hierarchical LSTMs, IEEE Transactions on Reliability, 70, 2, pp. 711-727, (2021)"
a comparative study to benchmark cross-project defect prediction approaches,"Herbold S., Trautsch A., Grabowski J., A comparative study to benchmark cross-project defect prediction approaches, IEEE Trans. Softw. Eng., 44, 9, pp. 811-833, (2017)"
predicting defect-prone software modules using support vector machines,"Elish K.O., Elish M.O., Predicting defect-prone software modules using support vector machines, J. Syst. Softw., 81, 5, pp. 649-660, (2008)"
using software dependency to bug prediction,"He P., Li B., Ma Y., He L., Using software dependency to bug prediction, Math. Problems Eng., 2013, (2013)"
a tutorial on conformal prediction,"Rhafer G., Vovk V., A tutorial on conformal prediction, J. Mach. Learn. Res, 9, pp. 371-421, (2008)"
predicting unstable software benchmarks using static source code features,"Laaber C., Basmaci M., Salza P., Predicting unstable software benchmarks using static source code features, EMSE, 26, 6, (2021)"
software defect prediction: do different classifiers find the same defects?,"Bowes D., Hall T., Petri J., Software defect prediction: Do different classifiers find the same defects?, Softw. Qual. J., 26, 2, pp. 525-552, (2018)"
data mining static code attributes to learn defect predictors,"Menzies T., Greenwald J., Frank A., Data mining static code attributes to learn defect predictors, IEEE Trans. Softw. Eng., 33, 1, pp. 2-13, (2007)"
why should i trust you? explaining the predictions of any classifier,"Tulio Ribeiro M., Singh S., Guestrin C., Why should i trust you? Explaining the predictions of any classifier, Proceedings of the 22nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining, pp. 1135-1144, (2016)"
using class imbalance learning for software defect prediction,"Wang S., Yao X., Using class imbalance learning for software defect prediction, Ieee Trans. Reliab, 62, 2, pp. 434-443, (2013)"
code churn: a neglected metric in effort-aware just-in-time defect prediction,"Liu J., Zhou Y., Yang Y., Lu H., Xu B., Code Churn: A Neglected Metric in Effort-aware Just-in-time Defect Prediction, pp. 11-19"
software defect prediction via transformer,"Zhang Q., Wu B., Software defect prediction via transformer, Proc. IEEE 4th Inf. Technol., Netw., Electron. Autom. Control Conf. (ITNEC), pp. 874-879, (2020)"
towards building a universal defect prediction model,"Zhang F., Mockus A., Keivanloo I., Zou Y., Towards building a universal defect prediction model, Proceedings of the 11th Working Conference On Mining Software Repositories, pp. 182-191, (2014)"
a large-scale study of the impact of feature selection techniques on defect classification models,"Ghotra B., McIntosh S., Hassan A.E., A large-scale study of the impact of feature selection techniques on defect classification models, Proc. of the International Conference On Mining Software Repositories (MSR), (2017)"
using developer information as a factor for fault prediction,"Weyuker E.J., Ostrand T.J., Bell R.M., Using developer information as a factor for fault prediction, Proceedings of the Third International Workshop On Predictor Models in Software Engineering, (2007)"
an empirical study of learning to rank techniques for effort-aware defect prediction,"Yu X., Bennin K.E., Liu J., Keung J.W., Yin X., Xu Z., An empirical study of learning to rank techniques for effort-aware defect prediction, 2019 IEEE 26th International Conference on Software Analysis, Evolution and Reengineering, SANER, pp. 298-309, (2019)"
micro interaction metrics for defect prediction,"Lee T., Nam J., Han D., Kim S., Peter I.H., Micro interaction metrics for defect prediction, Proceedings of the 19th ACM SIGSOFT symposium and the 13th European conference on Foundations of software engineering, pp. 311-321, (2011)"
deep semantic feature learning with embedded static metrics for software defect prediction,"Fan G., Diao X., Yu H., Yang K., Chen L., Deep Semantic Feature Learning with Embedded Static Metrics for Software Defect Prediction, 2019 26th Asia-Pacific Software Engineering Conference (APSEC), pp. 244-251, (2019)"
learning from open-source projects: an empirical study on defect prediction,"He Z., Peters F., Menzies T., Yang Y., Learning from open-source projects: An empirical study on defect prediction, 2013 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement, pp. 45-54, (2013)"
towards identifying software project clusters with regard to defect prediction,"Jureczko M., Madeyski L., Towards identifying software project clusters with regard to defect prediction, Proc. 6th Int. Conf. Predictive Models Softw. Eng., pp. 1-10, (2010)"
revisiting unsupervised learning for defect prediction,"Fu W., Menzies T., Revisiting unsupervised learning for defect prediction, Proceedings of the 2017 11th Joint Meeting on Foundations of Software Engineering, ESEC/FSE 2017, pp. 72-83, (2017)"
cross-project defect prediction using a credibility theory based naive bayes classifier,"Poon W.N., Bennin K.E., Huang J., Phannachitta P., Keung J.W., Cross-project defect prediction using a credibility theory based naive Bayes classifier, Proc. Ieee Int. Conf. Softw. Quality, Rel. Secur., pp. 434-441, (2017)"
software defect prediction using bayesian networks,"Okutan A., Yldz O.T., Software defect prediction using Bayesian networks, Empirical Softw. Eng., 19, 1, pp. 154-181, (2014)"
predicting vulnerable software components with dependency graphs,"Nguyen V. H., Tran L. M. S., Predicting vulnerable software components with dependency graphs, Proceedings of the 6th International Workshop on Security Measurements and Metrics, ser. MetriSec'10, pp. 31-38, (2010)"
an empirical comparison of model validation techniques for defect prediction models,"Tantithamthavorn C., McIntosh S., Hassan A.E., Matsumoto K., An empirical comparison of model validation techniques for defect prediction models, IEEE Trans. Softw. Eng., 43, 1, pp. 1-18, (2016)"
towards overfitting avoidance: tuning-free tensor-aided multi-user channel estimation for 3d massive mimo communications,"Cheng L., Shi Q., Towards overfitting avoidance: Tuning-free tensor-aided multi-user channel estimation for 3D massive MIMO communications, IEEE J. Sel. Top. Sig. Process., 15, 3, pp. 832-846, (2021)"
which process metrics are significantly important to change of defects in evolving projects: an empirical study,"Jiang L., Jiang S., Gong L., Dong Y., Yu Q., Which process metrics are significantly important to change of defects in evolving projects: An empirical study, IEEE Access, 8, pp. 93705-93722, (2020)"
an empirical study on the effectiveness of data resampling approaches for cross-project software defect prediction,"Bennin K.E., Tahir A., MacDonell S.G., Borstler J., An empirical study on the effectiveness of data resampling approaches for cross-project software defect prediction, IET Softw., 16, 2, pp. 185-199, (2022)"
feature selection with imbalanced data for software defect prediction,"Khoshgoftaar T.M., Gao K., Feature selection with imbalanced data for software defect prediction, Proc. Int. Conf. Mach. Learn. Appl., pp. 235-240, (2009)"
defect prediction between software versions with active learning and dimensionality reduction,"Lu H., Kocaguneli E., Cukic B., Defect prediction between software versions with active learning and dimensionality reduction, pp. 312-322, (2014)"
prediction of defect severity by mining software project reports[j],"Jindal R., Malhotra R., Jain A., Prediction of defect severity by mining software project reports[J], Int. J. Syst. Assur. Eng. Manage., 8, 2, pp. 334-351, (2017)"
recent catastrophic accidents: investigating how software was responsible,"Wong W. E., Debroy V., Surampudi A., Kim H., Siok M. F., Recent catastrophic accidents: Investigating how software was responsible, 2010 Fourth International Conference on Secure Software Integration and Reliability Improvement. IEEE, pp. 14-22, (2010)"
improving defect prediction with deep forest,"Zhou T., Sun X., Xia X., Li B., Chen X., Improving defect prediction with deep forest, Inform Soft Tech, 114, pp. 204-216, (2019)"
benchmarking classification models for software defect prediction: a proposed framework and novel findings,"Lessmann S., Baesens B., Mues C., Pietsch S., Benchmarking classification models for software defect prediction: a proposed framework and novel findings, IEEE Trans Soft Engin, 34, 4, pp. 485-496, (2008)"
training data selection for cross-project defection prediction: which approach is better?[c],"Bin Y., Zhou K., Lu H., Zhou Y., Xu B., Training data selection for cross-project defection prediction: Which approach is better?[C], Int. Sym. on Emp. Soft. Eng. & Meas, pp. 354-363, (2017)"
cross-project defect prediction: a large scale experiment on data vs. domain vs. process,"Zimmermann T., Nagappan N., Gall H., Giger E., Murphy B., Cross-project defect prediction: a large scale experiment on data vs. domain vs. process, pp. 91-100, (2009)"
a cluster-based hybrid feature selection method for defect prediction,"Wang F., Ai J., Zou Z., A cluster-based hybrid feature selection method for defect prediction, Proceedings-19th Ieee International Conference on Software Quality, Reliability and Security, Qrs 2019, pp. 1-9, (2019)"
expectations,"Bacchelli A., Bird C., Expectations, outcomes, and challenges of modern code review, 2013 35th International Conference on Software Engineering (ICSE), pp. 712-721, (2013)"
transfer learning for cross-company software defect prediction,"Maying Y., LuoGuangchun H.T., Zengxue A., ChenAiguo S.V., Transfer learning for cross-company software defect prediction, Inf. Softw. Technol., (2012)"
cross-company defect prediction via semi-supervised clustering-based data filtering and mstra-based transfer learning,"Yu X., Wu M., Jian Y., Bennin K.E., Fu M., Ma C., Cross-company defect prediction via semi-supervised clustering-based data filtering and MSTrA-based transfer learning, Soft Comput., 22, 10, pp. 3461-3472, (2018)"
a feature dependent naive bayes approach and its application to the software defect prediction problem,"Arar O.F., Ayan K., A feature dependent Naive Bayes approach and its application to the software defect prediction problem, Applied Soft Computing, 59, pp. 197-209, (2017)"
investigation on the stability of smote-based oversampling techniques in software defect prediction,"Feng S., Keung J., Yu X., Xiao Y., Zhang M., Investigation on the stability of SMOTE-based oversampling techniques in software defect prediction, Inf. Softw. Technol., 139, (2021)"
node2defect: using network embedding to improve software defect prediction,"Qu Y., Liu T., Chi J., Jin Y., Cui D., He A., Zheng Q., node2defect: Using network embedding to improve software defect prediction, 2018 33rd IEEE/ACM International Conference on Automated Software Engineering, ASE, pp. 844-849, (2018)"
svm with feature selection and extraction techniques for defect-prone software module prediction,"Kumar R., Singh K.P., SVM with Feature Selection and Extraction Techniques for Defect-Prone Software Module Prediction, Proceedings of Sixth International Conference on Soft Computing for Problem Solving, pp. 279-289, (2017)"
defect prediction in android binary executables using deep neural network,"Dong F., Wang J., Li Q., Xu G., Zhang S., Defect prediction in android binary executables using deep neural network, Wireless Personal Communications, 102, 3, pp. 2261-2285, (2018)"
improving ranking-oriented defect prediction using a cost-sensitive ranking svm,"Yu X., Liu J., Keung J.W., Li Q., Bennin K.E., Xu Z., Wang J., Cui X., Improving ranking-oriented defect prediction using a cost-sensitive ranking SVM, IEEE Trans. Reliab., 69, 1, pp. 139-153, (2019)"
mahakil: diversity based oversampling approach to alleviate the class imbalance issue in software defect prediction,"Bennin K.E., Keung J., Phannachitta P., Monden A., Mensah S., Mahakil: Diversity based oversampling approach to alleviate the class imbalance issue in software defect prediction, IEEE Trans. Softw. Eng., 44, 6, pp. 534-550, (2017)"
addressing the class imbalance problem in twitter spam detection using ensemble learning,"Liu S., Wang Y., Zhang J., Chen C., Xiang Y., Addressing the class imbalance problem in Twitter spam detection using ensemble learning, Comput. Secur., 69, pp. 35-49, (2017)"
an improved cnn model for withinproject software defect prediction,"Pan C., Lu M., Xu B., Gao H., An improved CNN model for withinproject software defect prediction, Appl. Sci., 9, 10, (2019)"
software defect prediction via attention-based recurrent neural network,"Fan G., Diao X., Yu H., Yang K., Chen L., Software defect prediction via attention-based recurrent neural network, Scientific Programming (SP), 2019, (2019)"
identifying critical projects via pagerank and truck factor,"Pfeiffer R., Identifying critical projects via PageRank and truck factor, Proc. 18th IEEE/ACM Int. Conf. Mining Softw. Repositories, pp. 41-45, (2021)"
software defect prediction using static code metrics underestimates defectproneness,"Gray D., Bowes D., Davey N., Sun Y., Christianson B., Software defect prediction using static code metrics underestimates defectproneness, Proc. Int. Joint Conf. Neural Netw. (IJCNN), pp. 1-7, (2010)"
class imbalances versus small disjuncts,"Jo T., Japkowicz N., Class imbalances versus small disjuncts, Acm Sigkdd Explor. Newslett., 6, 1, pp. 40-49, (2004)"
seml: a semantic lstm model for software defect prediction,"Liang H., Yu Y., Jiang L., Xie Z., Seml: A Semantic LSTM Model for Software Defect Prediction, IEEE Access, 7, pp. 83812-83824, (2019)"
a benchmark study on the effectiveness of search-based data selection and feature selection for cross project defect prediction,"Hosseini S., Turhan B., Mantyla M., A benchmark study on the effectiveness of search-based data selection and feature selection for cross project defect prediction, Inf. Softw. Technol, 95, pp. 296-312, (2018)"
predicting defects for eclipse,"Zimmermann T., Premraj R., Zeller A., Predicting defects for eclipse, Proceedings-ICSE 2007 Workshops: Third International Workshop on Predictor Models in Software Engineering, PROMISE'07, (2007)"
