Title,Full Reference
toward large-scale vulnerability discovery using machine learning. proceedings of the sixth acm conference on data and application security and privacy,"Grieco G., Grinblat G.L., Uzal L., Rawat S., Feist J., Mounier L., Toward large-scale vulnerability discovery using machine learning. Proceedings of the Sixth ACM Conference on Data and Application Security and Privacy"
vuddy: a scalable approach for vulnerable code clone discovery. proceedings of the 2017 ieee symposium on security and privacy,"Kim S., Woo S., Lee H., Oh H., VUDDY: a scalable approach for vulnerable code clone discovery. Proceedings of the 2017 IEEE Symposium on Security and Privacy"
predicting common web application vulnerabilities from input validation and sanitization code patterns. proceedings of the 27th ieee/acm international conference on automated software engineering,"Shar L.K., Tan H.B.K., Predicting common web application vulnerabilities from input validation and sanitization code patterns. Proceedings of the 27th IEEE/ACM International Conference on Automated Software Engineering"
automated vulnerability detection in source code using deep representation learning. proceedings of the 2018 17th ieee international conference on machine learning and applications,"Russell R., Kim L., Hamilton L., Et al., Automated vulnerability detection in source code using deep representation learning. Proceedings of the 2018 17th IEEE International Conference on Machine Learning and Applications"
vgraph: a robust vulnerable code clone detection system using code property triplets. proceedings of the 2020 ieee european symposium on security and privacy,"Bowman B., Huang H.H., VGRAPH: a robust vulnerable code clone detection system using code property triplets. Proceedings of the 2020 IEEE European Symposium on Security and Privacy"
national institute of standards and technology,"National Institute of Standards and Technology, (2021)"
static detection of control-flow-related vulnerabilities using graph embedding. proceedings of the 2019 24th international conference on engineering of complex computer systems (iceccs),"Cheng X., Wang H., Hua J., Et al., Static detection of control-flow-related vulnerabilities using graph embedding. Proceedings of the 2019 24th International Conference on Engineering of Complex Computer Systems (ICECCS)"
path-sensitive code embedding via contrastive learning for software vulnerability detection. proceedings of the 31st acm sigsoft international symposium on software testing and analysis,"Cheng X., Zhang G., Wang H., Sui Y., Path-sensitive code embedding via contrastive learning for software vulnerability detection. Proceedings of the 31st ACM SIGSOFT International Symposium on Software Testing and Analysis"
the fog of warnings: how non-essential notifications blur with security warnings fifteenth symposium on usable privacy and security (soups 2019),"Vance A., Eargle D., Jenkins J.L., Kirwan C.B., Anderson B.B., The Fog Of Warnings: How Non-Essential Notifications Blur With Security Warnings Fifteenth Symposium on Usable Privacy and Security (SOUPS 2019), pp. 407-420, (2019)"
2021. modular call graph construction for security scanning of node. js applications,"Barslev Nielsen B., Toldam Torp M., Muller A., 2021. Modular call graph construction for security scanning of Node. js applications, Proceedings of the 30th ACM SIGSOFT International Symposium on Software Testing and Analysis. 29-41"
learning binary code with deep learning to detect software weakness. proceedings of the 9th international conference on internet (iconi) 2017 symposium,"Lee Y.J., Choi S.H., Kim C., Lim S., Park K., Learning binary code with deep learning to detect software weakness. Proceedings of the 9th International Conference on Internet (ICONI) 2017 Symposium"
end-to-end prediction of buffer overruns from raw source code via neural memory networks. proceedings of the twenty-sixth international joint conference on artificial intelligence (ijcai-17),"Choi M., Jeong S., Oh H., Choo J., End-to-end prediction of buffer overruns from raw source code via neural memory networks. Proceedings of the Twenty-Sixth International Joint Conference on Artificial Intelligence (IJCAI-17)"
vulnerability detection with fine-grained interpretations. proceedings of the 29th acm joint meeting on european software engineering conference and symposium on the foundations of software engineering,"Li Y., Wang S., Nguyen T.N., Vulnerability detection with fine-grained interpretations. Proceedings of the 29th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering"
